date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:02	127518/127518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/1.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/1.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
13:36:02	12973/12973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/1s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/1s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
13:36:02	197982/197982	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/worker.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/worker.png	(from https://themes247.net/html5/construction-template/demo/page-services-2.html)
13:36:03	11282/11282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/2s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/2s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
13:36:03	10234/10234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/3s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/3s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
13:36:04	113231/113231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-1.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-1.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:04	6519/6519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-1-s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-1-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:04	138801/138801	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-3.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-3.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:05	7589/7589	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-2-s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-2-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:05	7381/7381	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-3-s.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-3-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:05	162168/162168	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-2.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/gallery/p-2.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
13:36:07	501670/501670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/9.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/projects/9.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
13:36:08	367572/367572	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/11.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/projects/11.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
13:36:08	91330/91330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/3.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/3.jpg	(from https://themes247.net/html5/construction-template/demo/blog.html)
13:36:08	349492/349492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/10.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/projects/10.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
13:36:09	88407/88407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/2.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/news/2.jpg	(from https://themes247.net/html5/construction-template/demo/blog.html)
13:36:09	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:09	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:09	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:10	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:10	45404/45404	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:11	60932/60932	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.woff2?90427048	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
13:36:11	131476/131476	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.eot?90427048	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
13:36:11	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
13:36:13	75772/75772	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.woff?90427048	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
13:36:14	131308/131308	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.ttf?90427048	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
13:36:14	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:14	308422/308422	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.svg?90427048	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
13:36:14	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:14	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:15	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:15	0/0	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2008:06:13%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/grabbing.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/css/grabbing.html	(from https://themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css)
13:36:16	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2008:06:14%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/AjaxLoader.gif	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/css/AjaxLoader.gif	(from https://themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css)
13:36:16	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfontd41d.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:16	0/0	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2008:06:14%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/cbp-sprite.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/cbp-sprite.html	(from https://themes247.net/html5/construction-template/demo/assets/css/cubeportfolio.min.css)
13:36:16	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
13:36:17	211/211	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/overlays/02.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/overlays/02.png	(from https://themes247.net/html5/construction-template/demo/assets/css/vegas.css)
13:36:17	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.eot?5510888	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.eot	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:17	7536/7536	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.woff?5510888	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.woff	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:17	11968/11968	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.ttf?5510888	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.ttf	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:18	13532/13532	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.svg?5510888	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.svg	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:18	326/326	---M--	200	added ('OK')	application/vnd.lotus-1-2-3	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/openhand.123	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/css/openhand.123	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:18	326/326	---M--	200	added ('OK')	application/vnd.lotus-1-2-3	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/closedhand.123	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/css/closedhand.123	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:19	933/933	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:19	931/931	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_white.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_white.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:19	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:20	935/935	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3_white.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:20	184/184	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/coloredbg.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/coloredbg.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:20	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/loader.gif	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/loader.gif	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
13:36:21	0/0	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20May%202024%2008:06:18%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/star.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/star.html	(from https://themes247.net/html5/construction-template/demo/assets/css/woocommerce.css)
13:36:22	93223/93223	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-2.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/bg-section-2.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
13:36:23	105952/105952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-4.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/bg-section-4.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
13:36:24	235001/235001	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-1.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/bg-section-1.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
13:36:24	1430/1430	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/5-stars.png	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/5-stars.png	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
13:36:25	131878/131878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-3.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/bg-section-3.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
13:36:26	134282/134282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-5.jpg	C:/My%20Web%20Sites/Construction%20Website/themes247.net/html5/construction-template/demo/assets/img/bg-section-5.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
